name,type,status,latitude,longitude,address,country,zip,timeZone
"WRO4","Make on Demand","Active","51.03676","16.94681","Logistyczna 6, Bielany Wroclawskie","Poland","50-040","Europe/Warsaw (UTC:+02:00)"
"WRO5","IXD","Active","51.27175","15.79047","Okmiany 3C, Okmiany","Poland","59-225","Europe/Warsaw (UTC:+02:00)"
"WRO6","AR Sortable","Active","50.91839","16.2459","Cmentarna St, Dobromierz","Poland","58-170","Europe/Warsaw (UTC:+02:00)"
"WRT3","RSR","Active","38.7946","-106.53484","269 John Bowden Pkwy, Robinson, TX","United States","76706","America/Denver (UTC:-06:00)"
"WSC2","RSR","Active","34.26418","-79.70472","2081 Cooperative Parkway, Florence, SC","United States","29506","America/New_York (UTC:-04:00)"
"WSC7","SPP","Active","38.7946","-106.53484","Logistics Drive, Cameron, SC","United States","","America/Denver (UTC:-06:00)"
"WSD1","RSR","Active","43.60338","-96.71676","800 East 60th Street North, Sioux Falls, SD","United States","57104","America/Chicago (UTC:-05:00)"
"WSD9","RSR","Active","38.7946","-106.53484","5080 Foundation Ct, Sioux Falls, SD","United States","57107","America/Denver (UTC:-06:00)"
"WSP1","RSR","Active","36.24803","-94.13065","315B S Lincoln St, Lowell, AR","United States","72745","America/Chicago (UTC:-05:00)"
"WSV1","RSR","Active","32.24852","-98.19309","US Hwy 281 & Hwy 8, Stephenville, TX","United States","76401","America/Chicago (UTC:-05:00)"
"WTH1","AMXL","Active","39.7188","-122.14208","6990 Airport Dr, Orland, CA","United States","95963","America/Los_Angeles (UTC:-07:00)"
"WTN1","RSR","Active","36.61936","-82.12243","245 Thomas Rd, Bristol, VA","United States","24201","America/New_York (UTC:-04:00)"
"WTN2","RSR","Active","35.60899","-88.92692","Technology Center Dr & Hwy 223, Jackson, TN","United States","","America/Chicago (UTC:-05:00)"
"WTX1","RSR","Active","31.85073","-102.34169","307 South Grandview Street, Odessa, TX","United States","79761","America/Chicago (UTC:-05:00)"
"WTX2","RSR","Active","33.61782","-101.80436","3002 East Municipal Drive, Lubbock, TX","United States","79403","America/Chicago (UTC:-05:00)"
"WTX3","RSR","Active","32.46287","-99.81909","1121 Fulwiler Rd, Abilene, TX","United States","79603","America/Chicago (UTC:-05:00)"
"WTX4","RSR","Active","26.15281","-98.27802","4301 W Military Hwy, McAllen, TX","United States","78503","America/Chicago (UTC:-05:00)"
"WTX5","RSR","Active","27.70654","-97.3639","9333 State Highway 44, Corpus Christi, TX","United States","78406","America/Chicago (UTC:-05:00)"
"WTX7","RSR","Active","35.23001","-101.73384","9086 Centerport Blvd, Amarillo, TX","United States","77713","America/Chicago (UTC:-05:00)"
"WTX8","RSR","Active","38.7946","-106.53484","2951 Production Boulevard, Wichita Falls, TX","United States","76302","America/Denver (UTC:-06:00)"
"WTX9","RSR","Active","31.4794","-100.38398","3850 Venture Drive, San Angelo, TX","United States","76901","America/Chicago (UTC:-05:00)"
"WTY1","RSR","Active","37.09024","-95.71289","12152 County Road 334, Tyler, Texas","United States","75708","America/Chicago (UTC:-05:00)"
"WUT1","RSR","Active","37.02602","-113.55831","4898 River Road, St. George, UT","United States","84790","America/Denver (UTC:-06:00)"
"WUT4","RSR","Active","38.7264","-112.09244","417 West 2820 South, Richfield, UT","United States","84701","America/Denver (UTC:-06:00)"
"WUT9","RSR","Active","39.5618","-110.81447","2750 S. 160 E., Price, UT","United States","84501","America/Denver (UTC:-06:00)"
"WVC1","RSR","Active","28.83429","-96.91208","11207 US Highway 59 N, Victoria, TX","United States","77905","America/Chicago (UTC:-05:00)"
"WWG1","RSR","Active","46.27821","-119.08655","Parcel 113130450, Pasco, WA","United States","","America/Los_Angeles (UTC:-07:00)"
"WWG2","RSR","Active","46.59869","-120.46553","501 Keys Road, Yakima, WA","United States","98901","America/Los_Angeles (UTC:-07:00)"
"WWG4","RSR","Active","46.99717","-123.44522","2 Schouweiler Tract Road West, Elma, WA","United States","98541","America/Los_Angeles (UTC:-07:00)"
"WWG5","RSR","Active","47.41307","-120.21553","5th St NE and Urban Instustrial Way, East Wenatchee, WA","United States","98802","America/Los_Angeles (UTC:-07:00)"
"WWG9","RSR","Active","38.7946","-106.53484","Westover Blvd. and Owens Road,, Moses Lake, WA","United States","98837","America/Denver (UTC:-06:00)"
"WWI2","RSR","Active","42.49037","-90.77118","7200 Chavenelle Rd, Dubuque, IA","United States","52002","America/Chicago (UTC:-05:00)"
"WWI3","RSR","Active","44.84262","-91.53606","1945 Prairie Lane, Eau Claire, WI","United States","54703","America/Chicago (UTC:-05:00)"
"WWI4","RSR","Active","43.87786","-91.26767","3003 Airport Rd, La Crosse, WI","United States","54603","America/Chicago (UTC:-05:00)"
"WWI6","RSR","Active","44.94465","-89.5366","7007 County Road J, Weston, WI","United States","54476","America/Chicago (UTC:-05:00)"
"WWS1","RSR","Active","41.17973","-76.84573","776 Saegers Station Rd, Montgomery, PA","United States","17752","America/New_York (UTC:-04:00)"
"WWV8","SPP","Active","38.7946","-106.53484","150 University Dr, Beaver, WV","United States","25801","America/Denver (UTC:-06:00)"
"WWV9","SPP","Active","38.7946","-106.53484","S. Meadville Rd and Polymer Dr, Davisville, WV","United States","26142","America/Denver (UTC:-06:00)"
"WWY1","RSR","Active","42.87383","-106.41417","1949 Pyrite Rd, Casper, WY","United States","82604","America/Denver (UTC:-06:00)"
"WWY4","RSR","Active","41.66021","-109.23108","506 K & P Industrial Dr., Rock Springs, WY","United States","82901","America/Denver (UTC:-06:00)"
"WZN1","RSR","Active","38.7946","-106.53484","3575 S Avenue 4 E, Yuma, AZ","United States","85365","America/Denver (UTC:-06:00)"
"WZN2","RSR","Active","35.188","-111.70768","2598 S Flagstaff Ranch Road, Flagstaff, AZ","United States","86001","America/Phoenix (UTC:-07:00)"
"WZN4","RSR","Active","34.26174","-110.02685","1360 North 16th Street, Show Low, AZ","United States","85901","America/Phoenix (UTC:-07:00)"
"WZN6","RSR","Active","38.7946","-106.53484","Commerce Dr and Colombo Ave, Sierra Vista, AZ","United States","85635","America/Denver (UTC:-06:00)"
"XAQ1","XPT","Active","36.00883","-106.10665","2011 Industrial Park Rd, Espanola, NM","United States","87532","America/Denver (UTC:-06:00)"
"XAQ2","XPT","Active","35.63624","-106.02086","2516 Camino Entrada, Santa Fe, NM","United States","87507","America/Denver (UTC:-06:00)"
"XCA2","Sort Center","Active","34.02788","-117.96662","15120 Valley Blvd., City of Industry, CA","United States","91746","America/Los_Angeles (UTC:-07:00)"
"XCV3","XPT","Active","38.84352","-78.5413","182 Unit A.,  Johns Manville Dr, Edinburg, VA","United States","22824","America/New_York (UTC:-04:00)"
"XCV5","RSR","Active","37.71912","-76.38723","463 N Main St, Kilmarnock, VA","United States","22482","America/New_York (UTC:-04:00)"
"XCV7","XPT","Active","37.96952","-76.7511","15681 History Land Highway, Warsaw, VA","United States","22572","America/New_York (UTC:-04:00)"
"XCV8","XPT","Active","37.94023","-78.11933","234 Ferncliff Drive, Louisa, VA","United States","23093","America/New_York (UTC:-04:00)"
"XDEVA","3PL","Active","51.52209","9.90108","Groner Siekanger 2, GÃ¶ttingen","Germany","37081","Europe/Berlin (UTC:+02:00)"
"XDEVB","3PL","Active","51.5221","9.90106","Groner Siekanger 2, GÃ¶ttingen","Germany","37081","Europe/Berlin (UTC:+02:00)"
"XEV1","XPT","Active","38.63071","-87.17745","5 Cumberland Drive, Washington, IN","United States","47501","America/Indiana/Vincennes (UTC:-04:00)"
"XEW2","IXD","Active","33.56392","-84.54236","6855 Shannon Parkway, Union City, GA","United States","30291","America/New_York (UTC:-04:00)"
"XGC1","XPT","Active","-27.93759","153.37759","Warehouse 5E, Lot 5, Arundel, QLD","Australia","4214","Australia/Brisbane (UTC:+10:00)"
"XGE4","XPT","Active","-38.10392","144.35599","365 â 455 Melbourne Road, North Geelong, VIC","Australia","2397","Australia/Melbourne (UTC:+10:00)"
"XJO1","XPT","Active","36.57865","-94.77155","1717 S Broadway St, Grove, OK","United States","74344","America/Chicago (UTC:-05:00)"
"XKX4","Office","Active","34.69878","135.35922","1-20-2 Naruohama, Nishinomiya, Hyogo","Japan","663-8142","Asia/Tokyo (UTC:+09:00)"
"XLC1","XPT","Active","42.94475","-82.36175","1295 Plank Rd, Sarnia, ON","Canada","N7T 7H3","America/Toronto (UTC:-04:00)"
"XLX3","AMXL","Active","32.62185","-96.67366","1400 Southport Parkway, Wilmer, TX","United States","75172","America/Chicago (UTC:-05:00)"
"XLX4","AMXL","Active","35.00789","-89.90893","5155 Citation Drive, Memphis, TN","United States","38118","America/Chicago (UTC:-05:00)"
"XLX6","IXD","Active","35.10263","-80.91434","12220 Carolina Logistics Dr, Pineville, NC","United States","28134","America/New_York (UTC:-04:00)"
"XLX7","AMXL","Active","34.0782","-117.27344","555 East Orange Show Road, San Bernardino, CA","United States","92408","America/Los_Angeles (UTC:-07:00)"
"XMS2","RSR","Active","31.31059","-89.30731","1000 West 63rd Street, Hattiesburg, MS","United States","39401","America/Chicago (UTC:-05:00)"
"XMS4","XPT","Active","30.9301","-88.58902","46 Industrial Park Road, Lucedale, MS","United States","39452","America/Chicago (UTC:-05:00)"
"XNC1","XPT","Active","-32.88011","151.7278","8 Laurio Close, Mayfield West, NSW","Australia","2304","Australia/Sydney (UTC:+10:00)"
"XNS1","XPT","Active","-33.95018","151.20298","30 Sir Joseph Banks Street, Warehouse 1B, Botany, NSW","Australia","2019","Australia/Sydney (UTC:+10:00)"
"XOI3","XPT","Active","44.58232","-80.91154","1799 20th St E, Owen Sound, ON","Canada","N4K 0E1","America/Toronto (UTC:-04:00)"
"XRI3","Robotics","Active","37.45867","-77.42931","4949 Commerce Road, Richmond, VA","United States","23234","America/New_York (UTC:-04:00)"
"XSA1","XPT","Active","43.60758","-84.73708","2266 Northway Dr, Mount Pleasant, MI","United States","48858","America/Detroit (UTC:-04:00)"
"XSA2","XPT","Active","43.81347","-82.99875","780 N Van Dyke, Bad Axe, MI","United States","48413","America/Detroit (UTC:-04:00)"
"XSF2","XPT","Active","36.22482","-92.67897","320 AR-14, Yellville, AR","United States","72687","America/Chicago (UTC:-05:00)"
"XSP6","XPT","Active","-23.64719","-46.58124","Dr. Rudge Ramos Avenue, No. 1201, SÃ£o Bernardo do Campo, SP","Brazil","","America/Sao_Paulo (UTC:-03:00)"
"XTE2","XPT","Active","39.71532","-121.81751","2336 Park Ave, Chico, CA","United States","95928","America/Los_Angeles (UTC:-07:00)"
"XTE3","XPT","Active","39.22114","-121.02816","1415 Whispering Pines Lane, Grass Valley, CA","United States","95945","America/Los_Angeles (UTC:-07:00)"
"XUXA","Zappos","Active","38.11807","-85.7118","9101 Minor Lane, Louisville, KY","United States","40219","America/New_York (UTC:-04:00)"
"XWG1","XPT","Active","-33.42169","151.31821","9 Marstan Close, West Gosford, NSW","Australia","2250","Australia/Sydney (UTC:+10:00)"
"XWI1","XPT","Active","36.72766","-97.09599","2108 N Ash Street, Ponca City, OK","United States","74601","America/Chicago (UTC:-05:00)"
"XWI2","XPT","Active","38.35917","-97.68441","829 S 81 Bypass, McPherson, KS","United States","67460","America/Chicago (UTC:-05:00)"
"XWI4","XPT","Active","36.15909","-97.0535","3623 N Star Drive, Stillwater, OK","United States","74075","America/Chicago (UTC:-05:00)"
"XWI5","XPT","Active","36.40935","-97.79291","1201 Sooner Trend, Enid, OK","United States","73701","America/Chicago (UTC:-05:00)"
"XYC1","XPT","Active","49.71772","-112.77349","30-4412 14th Ave North, Lethbridge, Alberta","Canada","T1H 6P3","America/Edmonton (UTC:-06:00)"
"XYT6","XPT","Active","45.04409","-74.67735","705 Boundary Rd, Cornwall, ON","Canada","K6H 7J4","America/Toronto (UTC:-04:00)"
"YEG1","Traditional Non-Sort","Active","53.3937","-113.49664","1440 39 Avenue, Nisku, AB","Canada","T9E 0W8","America/Edmonton (UTC:-06:00)"
"YEG2","AR Sortable","Active","53.52197","-113.78019","27383 92 Ave, Acheson, AB","Canada","T7X2X2","America/Edmonton (UTC:-06:00)"
"YGK1","XLFC","Active","44.19631","-77.34604","640 College St E, BelleVille, ON","Canada","K8N 4Z6","America/Toronto (UTC:-04:00)"
"YHM1","AR Sortable","Active","43.17592","-79.90937","110 Aeropark Blvd, Hamilton, ON","Canada","L0R1W0","America/Toronto (UTC:-04:00)"
"YHM2","Storage and Distribution Centers (SDC)","Active","43.381","-80.4027","140 Old Mill Rd, Cambridge, ON","Canada","N3H 4R8","America/Toronto (UTC:-04:00)"
"YHM5","Sort Center","Active","43.61227","-79.78445","7850 Heritage Road, Brampton, ON","Canada","L5N 8B3","America/Toronto (UTC:-04:00)"
"YHM6","Sort Center","Active","43.94502","-78.92436","5185 Garrard Rd, Whitby, ON","Canada","L1M 1W6","America/Toronto (UTC:-04:00)"
"YHM8","Storage and Distribution Centers (SDC)","Active","43.86274","-79.73613","13153 Coleraine Dr, Bolton, ON","Canada","L7E 3B2","America/Toronto (UTC:-04:00)"
"YKF1","HazMat","Active","43.73062","-79.65858","3495 Steeles Avenue East, Brampton, ON","Canada","L6T 5W7","America/Toronto (UTC:-04:00)"
"YOO1","Traditional Non-Sort","Active","43.87929","-79.01478","789 Salem Rd N, Ajax, ON","Canada","L1Z 0K4","America/Toronto (UTC:-04:00)"
"YOW1","Traditional Non-Sort","Active","45.34667","-75.4375","5225 Boundary Road, Ottawa, ON","Canada","K4B 0L3","America/Toronto (UTC:-04:00)"
"YOW3","AR Sortable","Active","45.26834","-75.78969","222 Citigate Drive, Ottawa, ON","Canada","K2J 6K7","America/Toronto (UTC:-04:00)"
"YUL2","AR Quick Deploy","Active","45.46459","-73.70513","3000 Rue Louis A Amos, Lachine, QC","Canada","H8T 3P8","America/Montreal (UTC:-04:00)"
"YUL33","Career Center","Active","45.48307","-73.6941","6700 Cote-de-Liesse Road, Montreal, QC","Canada","H4T 2B5","America/Montreal (UTC:-04:00)"
"YUL5","Sort Center","Active","45.51276","-73.40687","5799 Route de l'Aeroport, Saint-Hubert, Quebec, QC","Canada","J3Y 8Y9","America/Montreal (UTC:-04:00)"
"YUL9","Sort Center","Active","45.2958","-74.2145","80 Rue LÃ©on-Malaun, Coteau du Lac, QC","Canada","J0P 1B0","America/Montreal (UTC:-04:00)"
"YVR2","Traditional Sortable","Active","49.16088","-122.94894","450 Derwent Place, Delta, BC","Canada","V3M 5Y9","America/Vancouver (UTC:-07:00)"
"YVR3","Traditional Non-Sort","Active","49.23385","-122.88525","109 Braid Street, New Westminster, BC","Canada","V3L 5H4","America/Vancouver (UTC:-07:00)"
"YVR4","Traditional Sortable","Active","49.05492","-123.10776","4189 Salish Sea Drive, Delta, BC","Canada","V4M 0B9","America/Vancouver (UTC:-07:00)"
"YVR6","AR Sortable","Idle","49.19859","-122.99704","5213 North Fraser Way, Burnaby, BC","Canada","V5J 5M1","America/Vancouver (UTC:-07:00)"
"YVR7","Sort Center","Active","49.17361","-122.67004","9385 200th Street, Langley, BC","Canada","V1M 3A7","America/Vancouver (UTC:-07:00)"
"YXU1","AR Sortable","Active","42.82983","-81.25197","11884 Highway 4 (Sunset Dr.), St. Thomas, ON","Canada","N5P 3T2","America/Toronto (UTC:-04:00)"
"YXX1","Storage and Distribution Centers (SDC)","Active","49.20582","-122.68664","19300 Airport Way, Pitt Meadows, BC","Canada","BC V3Y 1R5","America/Vancouver (UTC:-07:00)"
"YXX2","AR Quick Deploy","Active","49.1569","-123.0425","16131 Blundell Road, Richmond, BC","Canada","V6W 0A1","America/Vancouver (UTC:-07:00)"
"YYC1","Traditional Sortable","Active","51.19104","-113.98549","293069 Colonel Robertson Way, Calgary, AB","Canada","T4A 1C6","America/Edmonton (UTC:-06:00)"
"YYC4","AR Sortable","Active","50.95975","-113.93975","6635 106 Avenue SE, Calgary, AB","Canada","T2C 5X1","America/Edmonton (UTC:-06:00)"
"YYC5","Sort Center","Active","51.20195","-113.96253","292083 Crosspointe Road, Rocky View County, AB","Canada","T4A 0S3","America/Edmonton (UTC:-06:00)"
"YYC6","XLFC","Active","50.96679","-113.93923","9705 68th St SE, Calgary, AB","Canada","T2C 5N6","America/Edmonton (UTC:-06:00)"
"YYC8","Storage and Distribution Centers (SDC)","Active","56.13037","-106.34677","292205 Nose Creek Blvd., Rocky View, Alberta","Canada","T4A 0M9","America/Regina (UTC:-06:00)"
"YYZ1","Traditional Sortable","Active","43.59124","-79.73786","6363 Millcreek Drive, Mississauga, ON","Canada","L5N 1L8","America/Toronto (UTC:-04:00)"
"YYZ3","Traditional Non-Sort","Active","43.60909","-79.7938","7995 Winston Churchill Boulevard, Brampton, ON","Canada","L6Y 0B2","America/Toronto (UTC:-04:00)"
"YYZ4","AR Sortable","Active","43.61887","-79.79146","8050 Heritage Parkway, Brampton, ON","Canada","L6Y 0C9","America/Toronto (UTC:-04:00)"
"YYZ7","Traditional Sortable","Active","43.85032","-79.72805","12724 Coleraine Drive, Caledon, ON","Canada","L7E 3B1","America/Toronto (UTC:-04:00)"
"YYZ8","Make on Demand","Active","43.85032","-79.72805","12724 Coleraine Drive, Caledon, ON","Canada","L7E 3B1","America/Toronto (UTC:-04:00)"
"YYZ9","Traditional Non-Sort","Active","43.83661","-79.23944","6351 Steeles Avenue East, Toronto, ON","Canada","M1X 0A1","America/Toronto (UTC:-04:00)"
"ZAZ1","IXD","Active","41.62668","-1.01997","Poligono - Plataforma Logistica de Zaragoza ALI-28 y ALI-2, Zaragoza","Spain","50197","Europe/Madrid (UTC:+02:00)"
"ZAZ8","Sort Center","Idle","41.59794","-1.08737","Calle PanamÃ¡, 10, Industrial Complex  CentrovÃ­a, La Muela (Zaragoza)","Spain","50196","Europe/Madrid (UTC:+02:00)"
"ZBL1","QUICK COMMERCE","Active","47.62999","-122.17622","12368 Northup Way, Bellevue, WA","United States","98005","America/Los_Angeles (UTC:-07:00)"
"ZFO1","Delivery Station","Idle","37.75499","-122.38456","435 23rd Street, San Francisco, CA","United States","94124","America/Los_Angeles (UTC:-07:00)"
